id,raw_skill_text,normalized_text,occurrence_count,status,source_type,source_model,source_object_id,example_job,rough_bucket,proposed_decision,proposed_target_canonical_skill,proposed_target_category,confidence,approved_for_phase_15d,decision_reason
281,Bare metal,bare metal,9,pending,job,,102,Ingénieur Développeur Sénior Logiciel Embarqué (H/F) | WIKA INSTRUMENTS SARL | active,review_frequency,create_new_skill,Bare Metal Programming,other,high,yes,embedded programming
379,Bluetooth,bluetooth,9,pending,job,,152,Ingénieur logiciel embarqué senior (H/F) |  | active,review_frequency,create_new_skill,Bluetooth,other,high,yes,wireless protocol
357,Board Support Packages (BSP),board support packages bsp,9,pending,job,,149,Ingénieur Logiciel Embarqué Linux (H/F) | ALTEN SYSTEMES D'INFORMATION ET RESEAUX | active,review_frequency,create_new_skill,Board Support Package,other,high,yes,embedded BSP
303,BookStack,bookstack,9,pending,job,,114,Développeur informatique (H/F) | START PEOPLE | active,review_frequency,create_new_skill,BookStack,tools,high,yes,documentation tool
396,CAN,can,9,pending,job,,153,Ingénieur Développement Logiciel Embarqué Senior (H/F) | TORING | active,review_frequency,create_new_skill,CAN Bus,other,high,yes,embedded communication protocol
593,CISM,cism,9,pending,job,,894,Ingénieur Cybersécurité H/F (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,create_new_skill,CISM,security,high,yes,security certification
592,CISSP,cissp,9,pending,job,,894,Ingénieur Cybersécurité H/F (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,create_new_skill,CISSP,security,high,yes,security certification
543,Centreon,centreon,9,pending,job,,796,Ingénieur Systèmes - Automatisation & DevOps | TELESPAZIO FRENCH GUIANA | active,review_frequency,create_new_skill,Centreon,devops,high,yes,monitoring tool
381,DFU,dfu,9,pending,job,,152,Ingénieur logiciel embarqué senior (H/F) |  | active,review_frequency,create_new_skill,DFU,other,high,yes,device firmware update
449,DataOps,dataops,9,pending,job,,664,Data Engineer (H/F) | E-KENT | active,review_high_value,create_new_skill,DataOps,data_ai,high,yes,data operations practice
622,Distributed Systems,distributed systems,9,pending,job,,1066,Developpeur informatique spécialisé en finance (H/F) | LUNALOGIC | active,review_frequency,create_new_skill,Distributed Systems,backend,high,yes,software architecture concept
304,DocFx,docfx,9,pending,job,,114,Développeur informatique (H/F) | START PEOPLE | active,review_frequency,create_new_skill,DocFX,tools,high,yes,documentation generator
385,Drivers,drivers,9,pending,job,,153,Ingénieur Développement Logiciel Embarqué Senior (H/F) | TORING | active,review_frequency,create_new_skill,Device Drivers,other,high,yes,driver development
856,EDR,edr,9,pending,job,,1125,Ingenieur Cybersecurite (H/F) | E-KENT | active,review_frequency,create_new_skill,Endpoint Security,security,medium,yes,endpoint detection/response
797,Eclipse,eclipse,9,pending,job,,1107,INGÉNIEUR DÉVELOPPEUR Full Stack (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,create_new_skill,Eclipse IDE,tools,high,yes,IDE
442,Environnements web,environnements web,9,pending,job,,358,Alternance BAC +4 en cybersécurité F/H | LA POSTE | active,review_frequency,create_new_skill,Frontend Development,frontend,medium,yes,web environment wording
380,FOTA,fota,9,pending,job,,152,Ingénieur logiciel embarqué senior (H/F) |  | active,review_frequency,create_new_skill,FOTA,other,high,yes,firmware over the air
807,FPGA VHDL,fpga vhdl,9,pending,job,,1111,Développeur FPGA (H/F) | TISEA | active,review_frequency,create_new_skill,FPGA/VHDL,other,high,yes,FPGA development
389,FreeRTOS,freertos,9,pending,job,,153,Ingénieur Développement Logiciel Embarqué Senior (H/F) | TORING | active,review_frequency,create_new_skill,FreeRTOS,other,high,yes,RTOS technology
649,Freshservice,freshservice,9,pending,job,,1073,Alternant Informatique Systèmes & Réseaux H/F (H/F) | FDG GROUP | active,review_frequency,create_new_skill,Freshservice,tools,high,yes,ITSM tool
800,Front-end Framework,front end framework,9,pending,job,,1108,DEVELOPPEUR FULL STACK JAVA (H/F) | REYNOLDS AND REYNOLDS | active,review_frequency,create_new_skill,Frontend Development,frontend,medium,yes,frontend wording
391,GCC,gcc,9,pending,job,,153,Ingénieur Développement Logiciel Embarqué Senior (H/F) | TORING | active,review_frequency,create_new_skill,GCC,tools,high,yes,compiler toolchain
595,GCIH,gcih,9,pending,job,,894,Ingénieur Cybersécurité H/F (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,create_new_skill,GCIH,security,high,yes,security certification
392,GDB,gdb,9,pending,job,,153,Ingénieur Développement Logiciel Embarqué Senior (H/F) | TORING | active,review_frequency,create_new_skill,GDB,tools,high,yes,debugger
431,Gatling,gatling,9,pending,job,,325,Ingénieur / Ingénieure DevOps           (H/F) | KODEMADE | active,review_frequency,create_new_skill,Gatling,testing,high,yes,performance testing tool
279,Generative AI,generative ai,9,pending,job,,101,Ingénieur logiciel   (H/F) |  CIRIL GROUP | active,review_frequency,create_new_skill,Generative AI,data_ai,high,yes,AI capability
697,Industrial automation,industrial automation,9,pending,job,,1082,Automaticien Informatique Industrielle en alternance (H/F)  | MERSEN FRANCE LA MURE SAS | active,review_frequency,create_new_skill,Industrial Automation,other,high,yes,industrial automation domain
786,Performance Optimization,performance optimization,9,pending,job,,1102,Développeur Java Senior H/F (H/F) | Scalian | active,review_frequency,create_new_skill,Performance Optimization,methodology,high,yes,performance engineering practice
491,CNIL EDS,cnil eds,18,pending,job,,670,DATA ENGINEER (H/F) | CHU de MONTPELLIER | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
674,Documentation,documentation,18,pending,job,,1077,Alternant(e) informatique (H/F) | TEAM EMPLOI | active,review_generic,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
159,E-commerce,e commerce,18,pending,job,,38,Ingénieur DevOps Cloud (H/F) | KINGFISHER INFORMATION TECHNOLOGY SERVIC | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
217,Pédagogie,pedagogie,11,pending,job,,47,Analyste GRC et formations cybersécurité (H/F) |  | active,likely_ignore,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
472,Groupes frigorifiques centrifuges,groupes frigorifiques centrifuges,10,pending,job,,666,"DCEO Engineer, Data Center Engineering Operations H/F | AMAZON DATA SERVICES FRANCE SAS | active",review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
616,Informatique,informatique,10,pending,job,,1059,"Enseignant BAC PRO CIEL (Cybersécurité, Informatique et Réseaux) | LYCEE GENERAL TECHNOLO EDOUARD BRANLY | active",review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
477,Moteurs,moteurs,10,pending,job,,666,"DCEO Engineer, Data Center Engineering Operations H/F | AMAZON DATA SERVICES FRANCE SAS | active",review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
476,Pompes,pompes,10,pending,job,,666,"DCEO Engineer, Data Center Engineering Operations H/F | AMAZON DATA SERVICES FRANCE SAS | active",review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
571,Reporting,reporting,10,pending,job,,889,Expert Cybersécurité - Marseille (H/F) | EPSYL | active,review_generic,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
615,Secteur IoT,secteur iot,10,pending,job,,1056,Ingénieur en Cybersécurité - Systèmes Embarqués (H/F) | NBTECH TOULOUSE | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
613,Secteur automobile,secteur automobile,10,pending,job,,1056,Ingénieur en Cybersécurité - Systèmes Embarqués (H/F) | NBTECH TOULOUSE | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
614,Secteur industriel,secteur industriel,10,pending,job,,1056,Ingénieur en Cybersécurité - Systèmes Embarqués (H/F) | NBTECH TOULOUSE | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
474,Systèmes de traitement chimique de l'eau,systemes de traitement chimique de l eau,10,pending,job,,666,"DCEO Engineer, Data Center Engineering Operations H/F | AMAZON DATA SERVICES FRANCE SAS | active",review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
466,Systèmes frigorifiques,systemes frigorifiques,10,pending,job,,666,"DCEO Engineer, Data Center Engineering Operations H/F | AMAZON DATA SERVICES FRANCE SAS | active",review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
465,Systèmes mécaniques,systemes mecaniques,10,pending,job,,666,"DCEO Engineer, Data Center Engineering Operations H/F | AMAZON DATA SERVICES FRANCE SAS | active",review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
464,Systèmes électriques,systemes electriques,10,pending,job,,666,"DCEO Engineer, Data Center Engineering Operations H/F | AMAZON DATA SERVICES FRANCE SAS | active",review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
572,Tableaux de bord,tableaux de bord,10,pending,job,,889,Expert Cybersécurité - Marseille (H/F) | EPSYL | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
473,Tours de refroidissement,tours de refroidissement,10,pending,job,,666,"DCEO Engineer, Data Center Engineering Operations H/F | AMAZON DATA SERVICES FRANCE SAS | active",review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
817,Asset Management,asset management,9,pending,job,,1114,Développeur Snowflake Finance (H/F) | CIORANE | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
643,Bac Pro CIEL,bac pro ciel,9,pending,job,,1072,Alternant - Technicien informatique (H/F) | COMMUNAUTE DE COMMUNES DE LA PLAINE DIJO | active,likely_ignore,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
642,Bac Pro MSPC,bac pro mspc,9,pending,job,,1072,Alternant - Technicien informatique (H/F) | COMMUNAUTE DE COMMUNES DE LA PLAINE DIJO | active,likely_ignore,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
709,Driver's license,driver s license,9,pending,job,,1084,ALTERNANT - TECHNICIEN SUPPORT INFORMATIQUE F/H (H/F) | CARGO | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
831,E-health Experience,e health experience,9,pending,job,,1119,Tech Lead Fullstack JavaScript - Node.js / NestJS / Vue.js (H/F) | INFORMATIS TECHNOLOGY SYSTM | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
135,Elementary,elementary,9,pending,job,,31,Data Engineer Python Spark + ETL/ELT (H/F) | HOLENEK INGENIERIE | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
791,Experience in Aeronautics Sector,experience in aeronautics sector,9,pending,job,,1102,Développeur Java Senior H/F (H/F) | Scalian | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
789,Experience in Defense Sector,experience in defense sector,9,pending,job,,1102,Développeur Java Senior H/F (H/F) | Scalian | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
790,Experience in Industry Sector,experience in industry sector,9,pending,job,,1102,Développeur Java Senior H/F (H/F) | Scalian | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
767,Expérience secteur Défense,experience secteur defense,9,pending,job,,1100,Développeur Java Confirmé UX/UI H/F (H/F) | Scalian | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
768,Expérience secteur Industrie,experience secteur industrie,9,pending,job,,1100,Développeur Java Confirmé UX/UI H/F (H/F) | Scalian | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
769,Expérience secteur Public,experience secteur public,9,pending,job,,1100,Développeur Java Confirmé UX/UI H/F (H/F) | Scalian | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
818,Financial Markets,financial markets,9,pending,job,,1114,Développeur Snowflake Finance (H/F) | CIORANE | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
719,Respect des procédures de sécurité,respect des procedures de securite,9,pending,job,,1085,Technicien Informatique en apprentissage (H/F) | SUPUETO METZ / VIDAL FORMATION METZ | active,review_frequency,ignore,,,high,yes,Not a useful technical matching skill or too domain/business/education/facilities-specific for global taxonomy.
